Date,24h_time,Ride_name,Zone_name,Wait_time,Visitor_count
15/6/24,15,Puss In Boots’ Giant Journey,Far Far Away,78.75,1572
15/6/24,15,Revenge of the Mummy,Ancient Egypt,30.625,1374
15/6/24,15,Sesame Street Spaghetti Space Chase,New York,27.5,116
15/6/24,15,Shrek 4-D Adventure,Far Far Away,45,897
15/6/24,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,32.5,1773
15/6/24,15,Treasure Hunters,Ancient Egypt,60,605
15/6/24,16,Accelerator,Sci-Fi City,9,20
15/6/24,16,Battlestar Galactica: CYLON,Sci-Fi City,56,1921
15/6/24,16,Battlestar Galactica: HUMAN,Sci-Fi City,98,3880
15/6/24,16,Canopy Flyer,The Lost World,67.5,1757
15/6/24,16,Dino-Soarin,The Lost World,60,1078
15/6/24,16,Enchanted Airways,Far Far Away,38.5,1480
15/6/24,16,Jurassic Park Rapids Adventure,The Lost World,60,1016
15/6/24,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,267
15/6/24,16,Magic Potion Spin,Far Far Away,35,884
15/6/24,16,Puss In Boots’ Giant Journey,Far Far Away,68,1532
15/6/24,16,Revenge of the Mummy,Ancient Egypt,36,2110
15/6/24,16,Sesame Street Spaghetti Space Chase,New York,27.5,227
15/6/24,16,Shrek 4-D Adventure,Far Far Away,45,1078
15/6/24,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,50,1656
15/6/24,16,Treasure Hunters,Ancient Egypt,48,370
15/6/24,17,Accelerator,Sci-Fi City,22.083333333333332,242
15/6/24,17,Battlestar Galactica: CYLON,Sci-Fi City,68.33333333333333,3334
15/6/24,17,Battlestar Galactica: HUMAN,Sci-Fi City,97.5,4032
15/6/24,17,Canopy Flyer,The Lost World,64.16666666666667,1762
15/6/24,17,Dino-Soarin,The Lost World,60,1407
15/6/24,17,Enchanted Airways,Far Far Away,30,393
15/6/24,17,Jurassic Park Rapids Adventure,The Lost World,52.5,1411
15/6/24,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,289
15/6/24,17,Magic Potion Spin,Far Far Away,35,1038
15/6/24,17,Puss In Boots’ Giant Journey,Far Far Away,67.5,1970
15/6/24,17,Revenge of the Mummy,Ancient Egypt,14.166666666666666,475
15/6/24,17,Sesame Street Spaghetti Space Chase,New York,25.833333333333332,139
15/6/24,17,Shrek 4-D Adventure,Far Far Away,36.25,1120
15/6/24,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,25.833333333333332,333
15/6/24,17,Treasure Hunters,Ancient Egypt,50.55555555555556,743
15/6/24,18,Accelerator,Sci-Fi City,17.5,338
15/6/24,18,Battlestar Galactica: CYLON,Sci-Fi City,31.666666666666668,1521
15/6/24,18,Battlestar Galactica: HUMAN,Sci-Fi City,87.5,4488
15/6/24,18,Canopy Flyer,The Lost World,50,906
15/6/24,18,Dino-Soarin,The Lost World,52.5,1057
15/6/24,18,Enchanted Airways,Far Far Away,20.833333333333332,396
15/6/24,18,Jurassic Park Rapids Adventure,The Lost World,50,677
15/6/24,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,287
15/6/24,18,Magic Potion Spin,Far Far Away,18.333333333333332,254
15/6/24,18,Puss In Boots’ Giant Journey,Far Far Away,53.333333333333336,1417
15/6/24,18,Revenge of the Mummy,Ancient Egypt,13.75,306
15/6/24,18,Sesame Street Spaghetti Space Chase,New York,16.666666666666668,83
15/6/24,18,Shrek 4-D Adventure,Far Far Away,17.5,270
15/6/24,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,2.9166666666666665,135
15/6/24,18,Treasure Hunters,Ancient Egypt,35,555
15/6/24,19,Accelerator,Sci-Fi City,5,56
15/6/24,19,Battlestar Galactica: CYLON,Sci-Fi City,35,1113
15/6/24,19,Battlestar Galactica: HUMAN,Sci-Fi City,62,3784
15/6/24,19,Canopy Flyer,The Lost World,44,468
15/6/24,19,Dino-Soarin,The Lost World,25.5,180
15/6/24,19,Enchanted Airways,Far Far Away,13,336
15/6/24,19,Jurassic Park Rapids Adventure,The Lost World,23.5,178
15/6/24,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,353
15/6/24,19,Magic Potion Spin,Far Far Away,7,49
15/6/24,19,Puss In Boots’ Giant Journey,Far Far Away,40,1119
15/6/24,19,Revenge of the Mummy,Ancient Egypt,5,133
15/6/24,19,Sesame Street Spaghetti Space Chase,New York,7,30
15/6/24,19,Shrek 4-D Adventure,Far Far Away,20,588
15/6/24,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,7,127
15/6/24,19,Treasure Hunters,Ancient Egypt,30,293
16/6/24,10,Accelerator,Sci-Fi City,6.818181818181818,41
16/6/24,10,Battlestar Galactica: CYLON,Sci-Fi City,6.818181818181818,135
16/6/24,10,Battlestar Galactica: HUMAN,Sci-Fi City,31.363636363636363,1749
16/6/24,10,Canopy Flyer,The Lost World,9.545454545454545,70
16/6/24,10,Dino-Soarin,The Lost World,5,98
16/6/24,10,Enchanted Airways,Far Far Away,5,136
16/6/24,10,Jurassic Park Rapids Adventure,The Lost World,5,12
16/6/24,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,378
16/6/24,10,Magic Potion Spin,Far Far Away,5,60
16/6/24,10,Puss In Boots’ Giant Journey,Far Far Away,5,37
16/6/24,10,Revenge of the Mummy,Ancient Egypt,5,79
16/6/24,10,Sesame Street Spaghetti Space Chase,New York,30,291
16/6/24,10,Shrek 4-D Adventure,Far Far Away,20,690
16/6/24,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,15.454545454545455,603
16/6/24,10,Treasure Hunters,Ancient Egypt,12.727272727272727,100
16/6/24,11,Accelerator,Sci-Fi City,19.545454545454547,280
16/6/24,11,Battlestar Galactica: CYLON,Sci-Fi City,9.545454545454545,55
16/6/24,11,Battlestar Galactica: HUMAN,Sci-Fi City,75.45454545454545,2758
16/6/24,11,Canopy Flyer,The Lost World,27.272727272727273,121
16/6/24,11,Dino-Soarin,The Lost World,12.272727272727273,269
16/6/24,11,Enchanted Airways,Far Far Away,5,30
16/6/24,11,Jurassic Park Rapids Adventure,The Lost World,9.090909090909092,27
16/6/24,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,238
16/6/24,11,Magic Potion Spin,Far Far Away,5,15
16/6/24,11,Puss In Boots’ Giant Journey,Far Far Away,5.454545454545454,82
16/6/24,11,Revenge of the Mummy,Ancient Egypt,5,40
16/6/24,11,Sesame Street Spaghetti Space Chase,New York,49.09090909090909,821
16/6/24,11,Shrek 4-D Adventure,Far Far Away,20,255
16/6/24,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,58.18181818181818,1093
16/6/24,11,Treasure Hunters,Ancient Egypt,30,113
16/6/24,12,Accelerator,Sci-Fi City,24.545454545454547,148
16/6/24,12,Battlestar Galactica: CYLON,Sci-Fi City,15,474
16/6/24,12,Battlestar Galactica: HUMAN,Sci-Fi City,90,2278
16/6/24,12,Canopy Flyer,The Lost World,35,667
16/6/24,12,Dino-Soarin,The Lost World,19.09090909090909,201
16/6/24,12,Enchanted Airways,Far Far Away,5,81
16/6/24,12,Jurassic Park Rapids Adventure,The Lost World,22.727272727272727,144
16/6/24,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,167
16/6/24,12,Magic Potion Spin,Far Far Away,5,69
16/6/24,12,Puss In Boots’ Giant Journey,Far Far Away,16.363636363636363,154
16/6/24,12,Revenge of the Mummy,Ancient Egypt,16.818181818181817,303
16/6/24,12,Sesame Street Spaghetti Space Chase,New York,40,763
16/6/24,12,Shrek 4-D Adventure,Far Far Away,20,352
16/6/24,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,65.45454545454545,4404
16/6/24,12,Treasure Hunters,Ancient Egypt,37.27272727272727,693
16/6/24,13,Accelerator,Sci-Fi City,17,83
16/6/24,13,Battlestar Galactica: CYLON,Sci-Fi City,25,466
16/6/24,13,Battlestar Galactica: HUMAN,Sci-Fi City,90,2703
16/6/24,13,Canopy Flyer,The Lost World,37,1020
16/6/24,13,Dino-Soarin,The Lost World,27,234
16/6/24,13,Enchanted Airways,Far Far Away,5,141
16/6/24,13,Jurassic Park Rapids Adventure,The Lost World,30,361
16/6/24,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,285
16/6/24,13,Magic Potion Spin,Far Far Away,5,37
16/6/24,13,Puss In Boots’ Giant Journey,Far Far Away,15,437
16/6/24,13,Revenge of the Mummy,Ancient Egypt,35,936
16/6/24,13,Sesame Street Spaghetti Space Chase,New York,14.5,226
16/6/24,13,Shrek 4-D Adventure,Far Far Away,20,582
16/6/24,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,32,1650
16/6/24,13,Treasure Hunters,Ancient Egypt,40,889
16/6/24,14,Accelerator,Sci-Fi City,22.083333333333332,74
16/6/24,14,Battlestar Galactica: CYLON,Sci-Fi City,22.5,712
16/6/24,14,Battlestar Galactica: HUMAN,Sci-Fi City,75,2416
16/6/24,14,Canopy Flyer,The Lost World,46.25,751
16/6/24,14,Dino-Soarin,The Lost World,40,1261
16/6/24,14,Enchanted Airways,Far Far Away,7.083333333333333,51
16/6/24,14,Jurassic Park Rapids Adventure,The Lost World,34.166666666666664,973
16/6/24,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,440
16/6/24,14,Magic Potion Spin,Far Far Away,12.5,226
16/6/24,14,Puss In Boots’ Giant Journey,Far Far Away,50,1401
16/6/24,14,Revenge of the Mummy,Ancient Egypt,20,594
16/6/24,14,Sesame Street Spaghetti Space Chase,New York,20,283
16/6/24,14,Shrek 4-D Adventure,Far Far Away,20,529
16/6/24,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,20,384
16/6/24,14,Treasure Hunters,Ancient Egypt,49.166666666666664,780
16/6/24,15,Accelerator,Sci-Fi City,14.090909090909092,308
16/6/24,15,Battlestar Galactica: CYLON,Sci-Fi City,13.636363636363637,595
16/6/24,15,Battlestar Galactica: HUMAN,Sci-Fi City,53.63636363636363,1251
16/6/24,15,Canopy Flyer,The Lost World,41.81818181818182,378
16/6/24,15,Dino-Soarin,The Lost World,30.90909090909091,567
16/6/24,15,Enchanted Airways,Far Far Away,15,522
16/6/24,15,Jurassic Park Rapids Adventure,The Lost World,33.63636363636363,745
16/6/24,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,116
16/6/24,15,Magic Potion Spin,Far Far Away,14.545454545454545,303
16/6/24,15,Puss In Boots’ Giant Journey,Far Far Away,39.09090909090909,1388
16/6/24,15,Revenge of the Mummy,Ancient Egypt,27.727272727272727,463
16/6/24,15,Sesame Street Spaghetti Space Chase,New York,10,25
16/6/24,15,Shrek 4-D Adventure,Far Far Away,20,157
16/6/24,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,6.363636363636363,27
16/6/24,15,Treasure Hunters,Ancient Egypt,40.90909090909091,998
16/6/24,16,Accelerator,Sci-Fi City,26.5,195
16/6/24,16,Battlestar Galactica: CYLON,Sci-Fi City,8.5,81
16/6/24,16,Battlestar Galactica: HUMAN,Sci-Fi City,36,1072
16/6/24,16,Canopy Flyer,The Lost World,47,459
16/6/24,16,Dino-Soarin,The Lost World,30,148
16/6/24,16,Enchanted Airways,Far Far Away,15,517
16/6/24,16,Jurassic Park Rapids Adventure,The Lost World,23,247
16/6/24,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,361
16/6/24,16,Magic Potion Spin,Far Far Away,5,24
16/6/24,16,Puss In Boots’ Giant Journey,Far Far Away,50,1155
16/6/24,16,Revenge of the Mummy,Ancient Egypt,9.5,144
16/6/24,16,Sesame Street Spaghetti Space Chase,New York,9,42
16/6/24,16,Shrek 4-D Adventure,Far Far Away,20,360
16/6/24,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,15
16/6/24,16,Treasure Hunters,Ancient Egypt,30,310
16/6/24,17,Accelerator,Sci-Fi City,14.545454545454545,142
16/6/24,17,Battlestar Galactica: CYLON,Sci-Fi City,15,571
16/6/24,17,Battlestar Galactica: HUMAN,Sci-Fi City,27.272727272727273,496
16/6/24,17,Canopy Flyer,The Lost World,37.72727272727273,807
16/6/24,17,Dino-Soarin,The Lost World,27.272727272727273,500
16/6/24,17,Enchanted Airways,Far Far Away,8.181818181818182,27
16/6/24,17,Jurassic Park Rapids Adventure,The Lost World,5.909090909090909,59
16/6/24,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,174
16/6/24,17,Magic Potion Spin,Far Far Away,5,65
16/6/24,17,Puss In Boots’ Giant Journey,Far Far Away,43.63636363636363,826
16/6/24,17,Revenge of the Mummy,Ancient Egypt,5,24
16/6/24,17,Sesame Street Spaghetti Space Chase,New York,5,42
16/6/24,17,Shrek 4-D Adventure,Far Far Away,20,588
16/6/24,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,2.727272727272727,123
16/6/24,17,Treasure Hunters,Ancient Egypt,30,77
16/6/24,18,Accelerator,Sci-Fi City,0.45454545454545453,48
16/6/24,18,Battlestar Galactica: CYLON,Sci-Fi City,15.454545454545455,205
16/6/24,18,Battlestar Galactica: HUMAN,Sci-Fi City,20,277
16/6/24,18,Canopy Flyer,The Lost World,24.09090909090909,184
16/6/24,18,Dino-Soarin,The Lost World,14.090909090909092,160
16/6/24,18,Enchanted Airways,Far Far Away,10,66
16/6/24,18,Jurassic Park Rapids Adventure,The Lost World,5,50
16/6/24,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,453
16/6/24,18,Magic Potion Spin,Far Far Away,5,35
16/6/24,18,Puss In Boots’ Giant Journey,Far Far Away,24.545454545454547,266
16/6/24,18,Revenge of the Mummy,Ancient Egypt,5,85
16/6/24,18,Sesame Street Spaghetti Space Chase,New York,5,13
16/6/24,18,Shrek 4-D Adventure,Far Far Away,20,501
16/6/24,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0.45454545454545453,60
16/6/24,18,Treasure Hunters,Ancient Egypt,19.09090909090909,133
16/6/24,19,Accelerator,Sci-Fi City,5,67
16/6/24,19,Battlestar Galactica: CYLON,Sci-Fi City,5,115
16/6/24,19,Battlestar Galactica: HUMAN,Sci-Fi City,5,79
16/6/24,19,Canopy Flyer,The Lost World,5,28
16/6/24,19,Dino-Soarin,The Lost World,5,75
16/6/24,19,Enchanted Airways,Far Far Away,5.833333333333333,124
16/6/24,19,Jurassic Park Rapids Adventure,The Lost World,4.583333333333333,78
16/6/24,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,172
16/6/24,19,Magic Potion Spin,Far Far Away,5,46
16/6/24,19,Puss In Boots’ Giant Journey,Far Far Away,5,52
16/6/24,19,Revenge of the Mummy,Ancient Egypt,5,22
16/6/24,19,Sesame Street Spaghetti Space Chase,New York,5,40
16/6/24,19,Shrek 4-D Adventure,Far Far Away,20,309
16/6/24,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,84
16/6/24,19,Treasure Hunters,Ancient Egypt,10,40
17/6/24,10,Accelerator,Sci-Fi City,5.416666666666667,66
17/6/24,10,Battlestar Galactica: CYLON,Sci-Fi City,27.916666666666668,696
17/6/24,10,Battlestar Galactica: HUMAN,Sci-Fi City,46.666666666666664,1954
17/6/24,10,Canopy Flyer,The Lost World,12.5,182
17/6/24,10,Dino-Soarin,The Lost World,5,46
17/6/24,10,Enchanted Airways,Far Far Away,5,145
17/6/24,10,Jurassic Park Rapids Adventure,The Lost World,5.416666666666667,58
17/6/24,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,316
17/6/24,10,Magic Potion Spin,Far Far Away,5,70
17/6/24,10,Puss In Boots’ Giant Journey,Far Far Away,5,23
17/6/24,10,Revenge of the Mummy,Ancient Egypt,5,24
17/6/24,10,Sesame Street Spaghetti Space Chase,New York,2.5,50
17/6/24,10,Shrek 4-D Adventure,Far Far Away,20,640
17/6/24,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,44.166666666666664,1195
17/6/24,10,Treasure Hunters,Ancient Egypt,21.666666666666668,114
17/6/24,11,Accelerator,Sci-Fi City,25.833333333333332,300
17/6/24,11,Battlestar Galactica: CYLON,Sci-Fi City,40,1111
17/6/24,11,Battlestar Galactica: HUMAN,Sci-Fi City,68.33333333333333,3309
17/6/24,11,Canopy Flyer,The Lost World,30,158
17/6/24,11,Dino-Soarin,The Lost World,15.833333333333334,100
17/6/24,11,Enchanted Airways,Far Far Away,5,124
17/6/24,11,Jurassic Park Rapids Adventure,The Lost World,22.083333333333332,247
17/6/24,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,27.5,429
17/6/24,11,Magic Potion Spin,Far Far Away,5,67
17/6/24,11,Puss In Boots’ Giant Journey,Far Far Away,10,14
17/6/24,11,Revenge of the Mummy,Ancient Egypt,16.25,232
17/6/24,11,Sesame Street Spaghetti Space Chase,New York,38.75,915
17/6/24,11,Shrek 4-D Adventure,Far Far Away,20,204
17/6/24,11,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,76.66666666666667,2884
17/6/24,11,Treasure Hunters,Ancient Egypt,45,802
17/6/24,12,Accelerator,Sci-Fi City,34.54545454545455,991
17/6/24,12,Battlestar Galactica: CYLON,Sci-Fi City,40,1305
17/6/24,12,Battlestar Galactica: HUMAN,Sci-Fi City,70,3219
17/6/24,12,Canopy Flyer,The Lost World,33.63636363636363,409
17/6/24,12,Dino-Soarin,The Lost World,23.181818181818183,121
17/6/24,12,Enchanted Airways,Far Far Away,7.2727272727272725,55
17/6/24,12,Jurassic Park Rapids Adventure,The Lost World,50,830
17/6/24,12,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,22.727272727272727,119
17/6/24,12,Magic Potion Spin,Far Far Away,10.454545454545455,142
17/6/24,12,Puss In Boots’ Giant Journey,Far Far Away,30,324
17/6/24,12,Revenge of the Mummy,Ancient Egypt,25.454545454545453,403
17/6/24,12,Sesame Street Spaghetti Space Chase,New York,48.18181818181818,972
17/6/24,12,Shrek 4-D Adventure,Far Far Away,20,357
17/6/24,12,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,38.18181818181818,888
17/6/24,12,Treasure Hunters,Ancient Egypt,45,714
17/6/24,13,Accelerator,Sci-Fi City,22.272727272727273,268
17/6/24,13,Battlestar Galactica: CYLON,Sci-Fi City,40.90909090909091,1435
17/6/24,13,Battlestar Galactica: HUMAN,Sci-Fi City,97.27272727272727,2958
17/6/24,13,Canopy Flyer,The Lost World,42.27272727272727,495
17/6/24,13,Dino-Soarin,The Lost World,30.454545454545453,946
17/6/24,13,Enchanted Airways,Far Far Away,10.454545454545455,613
17/6/24,13,Jurassic Park Rapids Adventure,The Lost World,51.81818181818182,792
17/6/24,13,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,213
17/6/24,13,Magic Potion Spin,Far Far Away,15,73
17/6/24,13,Puss In Boots’ Giant Journey,Far Far Away,25.454545454545453,448
17/6/24,13,Revenge of the Mummy,Ancient Egypt,43.63636363636363,1515
17/6/24,13,Sesame Street Spaghetti Space Chase,New York,48.18181818181818,814
17/6/24,13,Shrek 4-D Adventure,Far Far Away,20,613
17/6/24,13,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,0,132
17/6/24,13,Treasure Hunters,Ancient Egypt,32,985
17/6/24,14,Accelerator,Sci-Fi City,35.45454545454545,640
17/6/24,14,Battlestar Galactica: CYLON,Sci-Fi City,34.54545454545455,1543
17/6/24,14,Battlestar Galactica: HUMAN,Sci-Fi City,80.90909091,3448
17/6/24,14,Canopy Flyer,The Lost World,50.90909090909091,972
17/6/24,14,Dino-Soarin,The Lost World,45,912
17/6/24,14,Enchanted Airways,Far Far Away,20.454545454545453,403
17/6/24,14,Jurassic Park Rapids Adventure,The Lost World,64.54545454545455,2417
17/6/24,14,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,195
17/6/24,14,Magic Potion Spin,Far Far Away,25.90909090909091,121
17/6/24,14,Puss In Boots’ Giant Journey,Far Far Away,61.81818181818182,2366
17/6/24,14,Revenge of the Mummy,Ancient Egypt,60,1930
17/6/24,14,Sesame Street Spaghetti Space Chase,New York,33.63636363636363,839
17/6/24,14,Shrek 4-D Adventure,Far Far Away,27.272727272727273,273
17/6/24,14,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,22.5,501
17/6/24,14,Treasure Hunters,Ancient Egypt,57.27272727272727,690
17/6/24,15,Accelerator,Sci-Fi City,20.833333333333332,128
17/6/24,15,Battlestar Galactica: CYLON,Sci-Fi City,27.5,235
17/6/24,15,Battlestar Galactica: HUMAN,Sci-Fi City,76.66666666666667,2647
17/6/24,15,Canopy Flyer,The Lost World,50,382
17/6/24,15,Dino-Soarin,The Lost World,33.75,1436
17/6/24,15,Enchanted Airways,Far Far Away,28.75,283
17/6/24,15,Jurassic Park Rapids Adventure,The Lost World,60,1354
17/6/24,15,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,293
17/6/24,15,Magic Potion Spin,Far Far Away,35,770
17/6/24,15,Puss In Boots’ Giant Journey,Far Far Away,68.33333333333333,1893
17/6/24,15,Revenge of the Mummy,Ancient Egypt,47.5,1356
17/6/24,15,Sesame Street Spaghetti Space Chase,New York,30,81
17/6/24,15,Shrek 4-D Adventure,Far Far Away,23.333333333333332,651
17/6/24,15,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,40,1638
17/6/24,15,Treasure Hunters,Ancient Egypt,48.75,543
17/6/24,16,Accelerator,Sci-Fi City,23.75,292
17/6/24,16,Battlestar Galactica: CYLON,Sci-Fi City,34.166666666666664,1954
17/6/24,16,Battlestar Galactica: HUMAN,Sci-Fi City,80,4362
17/6/24,16,Canopy Flyer,The Lost World,49.166666666666664,947
17/6/24,16,Dino-Soarin,The Lost World,37.083333333333336,638
17/6/24,16,Enchanted Airways,Far Far Away,29.583333333333332,483
17/6/24,16,Jurassic Park Rapids Adventure,The Lost World,43.333333333333336,902
17/6/24,16,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,429
17/6/24,16,Magic Potion Spin,Far Far Away,35,1031
17/6/24,16,Puss In Boots’ Giant Journey,Far Far Away,45,821
17/6/24,16,Revenge of the Mummy,Ancient Egypt,14.166666666666666,187
17/6/24,16,Sesame Street Spaghetti Space Chase,New York,20.416666666666668,259
17/6/24,16,Shrek 4-D Adventure,Far Far Away,20,307
17/6/24,16,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,15.416666666666666,442
17/6/24,16,Treasure Hunters,Ancient Egypt,46.25,536
17/6/24,17,Accelerator,Sci-Fi City,15,322
17/6/24,17,Battlestar Galactica: CYLON,Sci-Fi City,21.666666666666668,210
17/6/24,17,Battlestar Galactica: HUMAN,Sci-Fi City,40.833333333333336,1731
17/6/24,17,Canopy Flyer,The Lost World,29.583333333333332,105
17/6/24,17,Dino-Soarin,The Lost World,21.666666666666668,206
17/6/24,17,Enchanted Airways,Far Far Away,15.416666666666666,666
17/6/24,17,Jurassic Park Rapids Adventure,The Lost World,13.333333333333334,110
17/6/24,17,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,236
17/6/24,17,Magic Potion Spin,Far Far Away,15,156
17/6/24,17,Puss In Boots’ Giant Journey,Far Far Away,31.25,1052
17/6/24,17,Revenge of the Mummy,Ancient Egypt,7.5,120
17/6/24,17,Sesame Street Spaghetti Space Chase,New York,7.083333333333333,53
17/6/24,17,Shrek 4-D Adventure,Far Far Away,20,256
17/6/24,17,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,8.75,66
17/6/24,17,Treasure Hunters,Ancient Egypt,31.666666666666668,981
17/6/24,18,Accelerator,Sci-Fi City,5,67
17/6/24,18,Battlestar Galactica: CYLON,Sci-Fi City,21.666666666666668,675
17/6/24,18,Battlestar Galactica: HUMAN,Sci-Fi City,40,768
17/6/24,18,Canopy Flyer,The Lost World,28.75,301
17/6/24,18,Dino-Soarin,The Lost World,21.666666666666668,306
17/6/24,18,Enchanted Airways,Far Far Away,16.25,649
17/6/24,18,Jurassic Park Rapids Adventure,The Lost World,23.75,345
17/6/24,18,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,472
17/6/24,18,Magic Potion Spin,Far Far Away,5,21
17/6/24,18,Puss In Boots’ Giant Journey,Far Far Away,41.666666666666664,1105
17/6/24,18,Revenge of the Mummy,Ancient Egypt,5,105
17/6/24,18,Sesame Street Spaghetti Space Chase,New York,5,62
17/6/24,18,Shrek 4-D Adventure,Far Far Away,20,397
17/6/24,18,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,5,91
17/6/24,18,Treasure Hunters,Ancient Egypt,25,93
17/6/24,19,Accelerator,Sci-Fi City,5,36
17/6/24,19,Battlestar Galactica: CYLON,Sci-Fi City,8,120
17/6/24,19,Battlestar Galactica: HUMAN,Sci-Fi City,19,570
17/6/24,19,Canopy Flyer,The Lost World,13,109
17/6/24,19,Dino-Soarin,The Lost World,5.5,18
17/6/24,19,Enchanted Airways,Far Far Away,10,49
17/6/24,19,Jurassic Park Rapids Adventure,The Lost World,8,44
17/6/24,19,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,276
17/6/24,19,Magic Potion Spin,Far Far Away,5,12
17/6/24,19,Puss In Boots’ Giant Journey,Far Far Away,14,202
17/6/24,19,Revenge of the Mummy,Ancient Egypt,5,121
17/6/24,19,Sesame Street Spaghetti Space Chase,New York,5,59
17/6/24,19,Shrek 4-D Adventure,Far Far Away,20,472
17/6/24,19,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,9,105
17/6/24,19,Treasure Hunters,Ancient Egypt,12.5,218
18/6/24,10,Accelerator,Sci-Fi City,5,46
18/6/24,10,Battlestar Galactica: CYLON,Sci-Fi City,10.454545454545455,411
18/6/24,10,Battlestar Galactica: HUMAN,Sci-Fi City,25.90909090909091,618
18/6/24,10,Canopy Flyer,The Lost World,10,32
18/6/24,10,Dino-Soarin,The Lost World,5,82
18/6/24,10,Enchanted Airways,Far Far Away,5,145
18/6/24,10,Jurassic Park Rapids Adventure,The Lost World,6.363636363636363,61
18/6/24,10,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,103
18/6/24,10,Magic Potion Spin,Far Far Away,5,55
18/6/24,10,Puss In Boots’ Giant Journey,Far Far Away,5,72
18/6/24,10,Revenge of the Mummy,Ancient Egypt,5,49
18/6/24,10,Sesame Street Spaghetti Space Chase,New York,36.36363636363637,729
18/6/24,10,Shrek 4-D Adventure,Far Far Away,20,627
18/6/24,10,TRANSFORMERS The Ride: The Ultimate 3D Battle,Sci-Fi City,18.181818181818183,730
18/6/24,10,Treasure Hunters,Ancient Egypt,14.090909090909092,144
18/6/24,11,Accelerator,Sci-Fi City,30.833333333333332,717
18/6/24,11,Battlestar Galactica: CYLON,Sci-Fi City,8.333333333333334,133
18/6/24,11,Battlestar Galactica: HUMAN,Sci-Fi City,65,2548
18/6/24,11,Canopy Flyer,The Lost World,22.5,172
18/6/24,11,Dino-Soarin,The Lost World,7.5,60
18/6/24,11,Enchanted Airways,Far Far Away,5,130
18/6/24,11,Jurassic Park Rapids Adventure,The Lost World,11.666666666666666,470
18/6/24,11,"Lights, Camera, Action! Hosted by Steven Spielberg",New York,20,333
18/6/24,11,Magic Potion Spin,Far Far Away,5,44
18/6/24,11,Puss In Boots’ Giant Journey,Far Far Away,9.583333333333334,96
